Tin_Cold,Tin_Normal,Tin_Hot,Tin_label,Tin_degree,Tout_Cold,Tout_Normal,Tout_Hot,Tout_label,Tout_degree,Hin_Dry,Hin_Normal,Hin_Wet,Hin_label,Hin_degree,Hout_Dry,Hout_Normal,Hout_Wet,Hout_label,Hout_degree,L_Low,L_Normal,L_High,L_label,L_degree,Solar_Low,Solar_Normal,Solar_High,Solar_label,Solar_degree,CO2_Low,CO2_Normal,CO2_High,CO2_label,CO2_degree,Wind_Low,Wind_Medium,Wind_High,Wind_label,Wind_degree,N_Low,N_Normal,N_High,N_label,N_degree,E_Low,E_Normal,E_High,E_label,E_degree,W,status
0.0,0.48082145131211146,0.038357097375776084,Normal,0.48082145131211146,0.0,0.7422176568895218,0.0,Normal,0.7422176568895218,0.0,0.7735416321940719,0.0,Normal,0.7735416321940719,0.0,0.9569623237764107,0.0,Normal,0.9569623237764107,0.0,0.5238870436838591,0.0,Normal,0.5238870436838591,1.0,0.0,0.0,Low,1.0,0.008976472025873537,0.49551176398706326,0.0,Normal,0.49551176398706326,0.0,0.8207841790147747,0.0,Medium,0.8207841790147747,0.0,0.2816091954022987,0.4367816091954026,High,0.4367816091954026,0.0,0.8332977966069028,0.0,Normal,0.8332977966069028,1,Acceptable
0.0,0.027153379653015074,0.9456932406939698,Hot,0.9456932406939698,0.0,0.9783050148873151,0.0,Normal,0.9783050148873151,0.21053981309699982,0.39473009345150023,0.0,Normal,0.39473009345150023,0.0,0.6285599994281902,0.0,Normal,0.6285599994281902,0.029970047824652367,0.4850149760876737,0.0,Normal,0.4850149760876737,0.0,0.7175296347749096,0.0,Normal,0.7175296347749096,0.0,0.7572901550354085,0.0,Normal,0.7572901550354085,0.11380798648060775,0.44309600675969607,0.0,Medium,0.44309600675969607,0.6283524904214557,0.1858237547892721,0.0,Low,0.6283524904214557,0.0,0.8209177859086167,0.0,Normal,0.8209177859086167,3,Acceptable
0.0,0.3901403623448932,0.21971927531021274,Normal,0.3901403623448932,0.0,0.8257848790812742,0.0,Normal,0.8257848790812742,0.0,0.9636236613605144,0.0,Normal,0.9636236613605144,0.0,0.6458913903035682,0.0,Normal,0.6458913903035682,0.0,0.34456888249083867,0.31086223501832266,Normal,0.34456888249083867,1.0,0.0,0.0,Low,1.0,0.0,0.790412779708335,0.0,Normal,0.790412779708335,0.0,0.21906685030285036,0.5618662993942996,High,0.5618662993942996,0.0,0.37739463601532547,0.24521072796934892,Normal,0.37739463601532547,0.0,0.7746747724994398,0.0,Normal,0.7746747724994398,1,Acceptable
0.0,0.9779649763830967,0.0,Normal,0.9779649763830967,0.0,0.8963185569670395,0.0,Normal,0.8963185569670395,0.0,0.786636652066136,0.0,Normal,0.786636652066136,0.0,0.8095600410552954,0.0,Normal,0.8095600410552954,0.0,0.8674043318254607,0.0,Normal,0.8674043318254607,0.032429900203529136,0.4837850498982353,0.0,Normal,0.4837850498982353,0.0,0.8478683822685255,0.0,Normal,0.8478683822685255,0.07440627318327503,0.4627968634083624,0.0,Medium,0.4627968634083624,0.0,0.37739463601532547,0.24521072796934892,Normal,0.37739463601532547,0.06618289983822767,0.46690855008088605,0.0,Normal,0.46690855008088605,0,Acceptable
0.0,0.6327369701884599,0.0,Normal,0.6327369701884599,0.0,0.9451770392849953,0.0,Normal,0.9451770392849953,0.0,0.6188245755217674,0.0,Normal,0.6188245755217674,0.04663833538357184,0.4766808323082139,0.0,Normal,0.4766808323082139,0.630730785217367,0.18463460739131646,0.0,Low,0.630730785217367,0.0,0.7609465964742668,0.0,Normal,0.7609465964742668,0.0,0.6722964321854217,0.0,Normal,0.6722964321854217,0.0,0.6206789983086586,0.0,Medium,0.6206789983086586,0.0,0.0,1.0,High,1.0,0.09511393271630057,0.45244303364184957,0.0,Normal,0.45244303364184957,3,Good
0.2688290506880026,0.3655854746559989,0.0,Normal,0.3655854746559989,0.0,0.9110499746962347,0.0,Normal,0.9110499746962347,0.0,0.8109432777250529,0.0,Normal,0.8109432777250529,0.0,0.7257555268866178,0.0,Normal,0.7257555268866178,0.07609236991456376,0.461953815042718,0.0,Normal,0.461953815042718,0.0,0.5613555710642889,0.0,Normal,0.5613555710642889,0.0,0.9412203982606911,0.0,Normal,0.9412203982606911,0.984900432092095,0.007549783953952494,0.0,Low,0.984900432092095,0.0,0.37739463601532547,0.24521072796934892,Normal,0.37739463601532547,0.0,0.5732980263299159,0.0,Normal,0.5732980263299159,3,Acceptable
0.0,0.9898074601074115,0.0,Normal,0.9898074601074115,0.0,0.9040478899880708,0.0,Normal,0.9040478899880708,0.6263634238047795,0.1868182880976103,0.0,Dry,0.6263634238047795,0.0,0.5482579586660804,0.0,Normal,0.5482579586660804,0.0,0.7287359343741757,0.0,Normal,0.7287359343741757,0.041074759874601297,0.47946262006269924,0.0,Normal,0.47946262006269924,0.0,0.47473272386659654,0.05053455226680691,Normal,0.47473272386659654,0.8170755101527722,0.09146224492361384,0.0,Low,0.8170755101527722,0.0,0.8563218390804601,0.0,Normal,0.8563218390804601,0.008901325783216904,0.4955493371083914,0.0,Normal,0.4955493371083914,0,Acceptable
0.24221722529708345,0.3788913873514585,0.0,Normal,0.3788913873514585,0.0,0.951185834673726,0.0,Normal,0.951185834673726,0.0,0.8466070795498757,0.0,Normal,0.8466070795498757,0.05234815335785834,0.47382592332107065,0.0,Normal,0.47382592332107065,0.43532279113386163,0.2823386044330691,0.0,Low,0.43532279113386163,0.0,0.11590777291921299,0.768184454161574,High,0.768184454161574,0.0,0.8110599543300446,0.0,Normal,0.8110599543300446,0.0,0.7595198841930779,0.0,Medium,0.7595198841930779,0.0,0.0,1.0,High,1.0,0.0,0.5111652852110836,0.0,Normal,0.5111652852110836,3,Acceptable
0.0,0.8181876914189387,0.0,Normal,0.8181876914189387,0.0,0.0,1.0,Hot,1.0,0.0,0.037875912075532675,0.9242481758489346,Wet,0.9242481758489346,0.0,0.33006740092041936,0.33986519815916155,Wet,0.33986519815916155,1.0,0.0,0.0,Low,1.0,0.0,0.7068025961642377,0.0,Normal,0.7068025961642377,0.0,0.9245444482490599,0.0,Normal,0.9245444482490599,0.0,0.9883469274827741,0.0,Medium,0.9883469274827741,0.0,0.8563218390804596,0.0,Normal,0.8563218390804596,0.0,0.0,1.0,High,1.0,3,Acceptable
0.4121097701546948,0.29394511492265274,0.0,Cold,0.4121097701546948,0.958314141942088,0.02084292902895599,0.0,Cold,0.958314141942088,0.006602537354484667,0.4966987313227578,0.0,Normal,0.4966987313227578,0.0,0.7978247627798837,0.0,Normal,0.7978247627798837,0.7676138652806016,0.11619306735969914,0.0,Low,0.7676138652806016,0.0,0.6407517977395032,0.0,Normal,0.6407517977395032,0.0,0.9022696701610701,0.0,Normal,0.9022696701610701,1.0,0.0,0.0,Low,1.0,0.24521072796934829,0.3773946360153258,0.0,Normal,0.3773946360153258,0.0,0.9455686978448877,0.0,Normal,0.9455686978448877,3,Acceptable
