antecedent,consequent,weight,count,source_row,confidence
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Low AND Solar=Normal AND CO2=Normal AND Wind=Medium AND N=Normal AND E=Normal AND W=3,Poor,0.4731800766283526,1,593,0.9287740416917591
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND Solar=Low AND CO2=Normal AND Wind=Medium AND N=Normal AND E=Normal AND W=0,Poor,0.3892064869079467,1,995,0.9999169136598788
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Low AND Wind=Medium AND N=Normal AND E=Normal AND W=0,Poor,0.4252209222071715,1,1303,0.999919441380616
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Low AND N=Low AND E=Low AND W=3,Acceptable,0.356723147078603,1,866,0.1325378764923809
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Low AND N=Low AND E=Low AND W=3,Poor,0.4466687976915065,2,1305,0.8674621234967416
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Low AND N=Normal AND E=Normal AND W=3,Acceptable,0.3562649196688218,1,563,0.5778806639850662
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Low AND N=Normal AND E=Normal AND W=3,Poor,0.3926059340600536,1,381,0.4221193359996687
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Medium AND N=Low AND E=Low AND W=0,Poor,0.3547796787113236,1,1762,0.9999999998995638
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Medium AND N=Low AND E=Normal AND W=3,Poor,0.3597753203684974,2,426,0.9900825957373295
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Normal AND L=Low AND Solar=High AND CO2=High AND Wind=Medium AND N=Low AND E=Low AND W=3,Poor,0.3760491235476814,1,1295,0.9999999999755592
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Normal AND L=Normal AND Solar=Low AND CO2=High AND Wind=Medium AND N=Low AND E=Normal AND W=0,Poor,0.4382891681034271,1,31,0.9999999999555395
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=High AND Wind=Medium AND N=Low AND E=Normal AND W=3,Poor,0.3501116152988714,1,263,0.6636537985285733
Tin=Cold AND Tout=Normal AND Hin=Dry AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Medium AND N=Normal AND E=Normal AND W=3,Poor,0.3859540272639616,1,127,0.5864150993834338
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Low AND N=Normal AND E=Normal AND W=3,Acceptable,0.4034373928847319,1,1542,0.7742045370933984
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Medium AND N=Normal AND E=Normal AND W=3,Acceptable,0.3366891191327501,1,295,0.49937750405287384
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Medium AND N=Normal AND E=Normal AND W=3,Poor,0.3442153781407264,1,1489,0.4948701357341537
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=High AND Solar=Low AND CO2=High AND Wind=Low AND N=Normal AND E=Normal AND W=1,Poor,0.4349970882665966,1,957,0.949038000417919
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=High AND Solar=Low AND CO2=High AND Wind=Medium AND N=Low AND E=Normal AND W=1,Poor,0.3656219389623868,1,344,0.9968159378803753
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=High AND Solar=Low AND CO2=Normal AND Wind=Low AND N=Normal AND E=Normal AND W=0,Poor,0.3897883209680686,1,180,0.9999999999191473
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=High AND Solar=Low AND CO2=Normal AND Wind=Low AND N=Normal AND E=Normal AND W=3,Poor,0.3773946360153254,1,222,0.9998648601454034
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=High AND Solar=Low AND CO2=Normal AND Wind=Medium AND N=Low AND E=Normal AND W=1,Poor,0.3394202969066423,1,1435,0.991346261080376
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=High AND Solar=Low AND CO2=Normal AND Wind=Medium AND N=Low AND E=Normal AND W=2,Poor,0.5145978513487178,1,1317,0.9999999999902639
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=High AND CO2=Normal AND Wind=Medium AND N=Low AND E=Low AND W=3,Acceptable,0.4438735781279492,1,1118,0.22659941744543416
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=High AND CO2=Normal AND Wind=Medium AND N=Low AND E=Low AND W=3,Good,0.3535045803674257,1,870,0.1814910664726831
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=High AND CO2=Normal AND Wind=Medium AND N=Low AND E=Low AND W=3,Poor,0.4994269637045992,1,945,0.5919095160767422
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=High AND CO2=Normal AND Wind=Medium AND N=Low AND E=Normal AND W=3,Poor,0.3960202776606257,1,1254,0.5052466188736265
